X,Z,Y
-0.42857,0.39184,5.6403
-0.42857,0.40204,5.6691
-0.42857,0.41224,5.6972
-0.42857,0.42245,5.7246
-0.42857,0.43265,5.7513
-0.42857,0.44286,5.7774
-0.42857,0.45306,5.8029
-0.42857,0.46327,5.8279
-0.42857,0.47347,5.8523
-0.42857,0.48367,5.8762
-0.42857,0.49388,5.8995
-0.42857,0.50408,5.9225
-0.42857,0.51429,5.9449
-0.42857,0.52449,5.9669
-0.42857,0.53469,5.9885
-0.42857,0.5449,6.0097
-0.42857,0.5551,6.0304
-0.42857,0.56531,6.0508
-0.42857,0.57551,6.0709
-0.42857,0.58571,6.0906
-0.42857,0.59592,6.1099
-0.42857,0.60612,6.1289
-0.42857,0.61633,6.1476
-0.42857,0.62653,6.166
-0.42857,0.63673,6.1841
-0.42857,0.64694,6.2019
-0.42857,0.65714,6.2194
-0.42857,0.66735,6.2367
-0.42857,0.67755,6.2537
-0.42857,0.68776,6.2704
-0.42857,0.69796,6.2869
-0.42857,0.70816,6.3032
-0.42857,0.71837,6.3192
-0.42857,0.72857,6.335
-0.42857,0.73878,6.3506
-0.42857,0.74898,6.3659
-0.42857,0.75918,6.3811
-0.42857,0.76939,6.3961
-0.42857,0.77959,6.4108
-0.42857,0.7898,6.4254
-0.42857,0.8,6.4398
-0.38776,0.3,5.3412
-0.38776,0.3102,5.3787
-0.38776,0.32041,5.4149
-0.38776,0.33061,5.45
-0.38776,0.34082,5.4841
-0.38776,0.35102,5.5171
-0.38776,0.36122,5.5492
-0.38776,0.37143,5.5804
-0.38776,0.38163,5.6108
-0.38776,0.39184,5.6403
-0.38776,0.40204,5.6691
-0.38776,0.41224,5.6972
-0.38776,0.42245,5.7246
-0.38776,0.43265,5.7513
-0.38776,0.44286,5.7774
-0.38776,0.45306,5.8029
-0.38776,0.46327,5.8279
-0.38776,0.47347,5.8523
-0.38776,0.48367,5.8762
-0.38776,0.49388,5.8995
-0.38776,0.50408,5.9225
-0.38776,0.51429,5.9449
-0.38776,0.52449,5.9669
-0.38776,0.53469,5.9885
-0.38776,0.5449,6.0097
-0.38776,0.5551,6.0304
-0.38776,0.56531,6.0508
-0.38776,0.57551,6.0709
-0.38776,0.58571,6.0906
-0.38776,0.59592,6.1099
-0.38776,0.60612,6.1289
-0.38776,0.61633,6.1476
-0.38776,0.62653,6.166
-0.38776,0.63673,6.1841
-0.38776,0.64694,6.2019
-0.38776,0.65714,6.2194
-0.38776,0.66735,6.2367
-0.38776,0.67755,6.2537
-0.38776,0.68776,6.2704
-0.38776,0.69796,6.2869
-0.38776,0.70816,6.3032
-0.38776,0.71837,6.3192
-0.38776,0.72857,6.335
-0.38776,0.73878,6.3506
-0.38776,0.74898,6.3659
-0.38776,0.75918,6.3811
-0.38776,0.76939,6.3961
-0.38776,0.77959,6.4108
-0.38776,0.7898,6.4254
-0.38776,0.8,6.4398
-0.34694,0.3,5.3412
-0.34694,0.3102,5.3787
-0.34694,0.32041,5.4149
-0.34694,0.33061,5.45
-0.34694,0.34082,5.4841
-0.34694,0.35102,5.5171
-0.34694,0.36122,5.5492
-0.34694,0.37143,5.5804
-0.34694,0.38163,5.6108
-0.34694,0.39184,5.6403
-0.34694,0.40204,5.6691
-0.34694,0.41224,5.6972
-0.34694,0.42245,5.7246
-0.34694,0.43265,5.7513
-0.34694,0.44286,5.7774
-0.34694,0.45306,5.8029
-0.34694,0.46327,5.8279
-0.34694,0.47347,5.8523
-0.34694,0.48367,5.8762
-0.34694,0.49388,5.8995
-0.34694,0.50408,5.9225
-0.34694,0.51429,5.9449
-0.34694,0.52449,5.9669
-0.34694,0.53469,5.9885
-0.34694,0.5449,6.0097
-0.34694,0.5551,6.0304
-0.34694,0.56531,6.0508
-0.34694,0.57551,6.0709
-0.34694,0.58571,6.0906
-0.34694,0.59592,6.1099
-0.34694,0.60612,6.1289
-0.34694,0.61633,6.1476
-0.34694,0.62653,6.166
-0.34694,0.63673,6.1841
-0.34694,0.64694,6.2019
-0.34694,0.65714,6.2194
-0.34694,0.66735,6.2367
-0.34694,0.67755,6.2537
-0.34694,0.68776,6.2704
-0.34694,0.69796,6.2869
-0.34694,0.70816,6.3032
-0.34694,0.71837,6.3192
-0.34694,0.72857,6.335
-0.34694,0.73878,6.3506
-0.34694,0.74898,6.3659
-0.34694,0.75918,6.3811
-0.34694,0.76939,6.3961
-0.34694,0.77959,6.4108
-0.34694,0.7898,6.4254
-0.34694,0.8,6.4398
-0.30612,0.3,5.3412
-0.30612,0.3102,5.3787
-0.30612,0.32041,5.4149
-0.30612,0.33061,5.45
-0.30612,0.34082,5.4841
-0.30612,0.35102,5.5171
-0.30612,0.36122,5.5492
-0.30612,0.37143,5.5804
-0.30612,0.38163,5.6108
-0.30612,0.39184,5.6403
-0.30612,0.40204,5.6691
-0.30612,0.41224,5.6972
-0.30612,0.42245,5.7246
-0.30612,0.43265,5.7513
-0.30612,0.44286,5.7774
-0.30612,0.45306,5.8029
-0.30612,0.46327,5.8279
-0.30612,0.47347,5.8523
-0.30612,0.48367,5.8762
-0.30612,0.49388,5.8995
-0.30612,0.50408,5.9225
-0.30612,0.51429,5.9449
-0.30612,0.52449,5.9669
-0.30612,0.53469,5.9885
-0.30612,0.5449,6.0097
-0.30612,0.5551,6.0304
-0.30612,0.56531,6.0508
-0.30612,0.57551,6.0709
-0.30612,0.58571,6.0906
-0.30612,0.59592,6.1099
-0.30612,0.60612,6.1289
