X,Z,Y
-0.38776,0.82551,52.552
-0.38776,0.8449,52.755
-0.38776,0.86429,52.945
-0.38776,0.88367,53.122
-0.38776,0.90306,53.288
-0.38776,0.92245,53.442
-0.38776,0.94184,53.587
-0.38776,0.96122,53.722
-0.38776,0.98061,53.848
-0.38776,1,53.966
-0.34694,0.05,9.0871
-0.34694,0.069388,12.204
-0.34694,0.088776,15.117
-0.34694,0.10816,17.839
-0.34694,0.12755,20.382
-0.34694,0.14694,22.758
-0.34694,0.16633,24.979
-0.34694,0.18571,27.053
-0.34694,0.2051,28.992
-0.34694,0.22449,30.803
-0.34694,0.24388,32.496
-0.34694,0.26327,34.078
-0.34694,0.28265,35.555
-0.34694,0.30204,36.936
-0.34694,0.32143,38.226
-0.34694,0.34082,39.432
-0.34694,0.3602,40.559
-0.34694,0.37959,41.611
-0.34694,0.39898,42.595
-0.34694,0.41837,43.514
-0.34694,0.43776,44.372
-0.34694,0.45714,45.175
-0.34694,0.47653,45.924
-0.34694,0.49592,46.625
-0.34694,0.51531,47.28
-0.34694,0.53469,47.891
-0.34694,0.55408,48.463
-0.34694,0.57347,48.997
-0.34694,0.59286,49.496
-0.34694,0.61224,49.962
-0.34694,0.63163,50.398
-0.34694,0.65102,50.805
-0.34694,0.67041,51.185
-0.34694,0.6898,51.541
-0.34694,0.70918,51.873
-0.34694,0.72857,52.183
-0.34694,0.74796,52.473
-0.34694,0.76735,52.744
-0.34694,0.78673,52.997
-0.34694,0.80612,53.234
-0.34694,0.82551,53.455
-0.34694,0.8449,53.661
-0.34694,0.86429,53.854
-0.34694,0.88367,54.034
-0.34694,0.90306,54.203
-0.34694,0.92245,54.36
-0.34694,0.94184,54.507
-0.34694,0.96122,54.645
-0.34694,0.98061,54.773
-0.34694,1,54.893
-0.30612,0.05,9.2598
-0.30612,0.069388,12.436
-0.30612,0.088776,15.404
-0.30612,0.10816,18.178
-0.30612,0.12755,20.769
-0.30612,0.14694,23.191
-0.30612,0.16633,25.453
-0.30612,0.18571,27.567
-0.30612,0.2051,29.543
-0.30612,0.22449,31.389
-0.30612,0.24388,33.113
-0.30612,0.26327,34.725
-0.30612,0.28265,36.231
-0.30612,0.30204,37.638
-0.30612,0.32143,38.953
-0.30612,0.34082,40.181
-0.30612,0.3602,41.329
-0.30612,0.37959,42.402
-0.30612,0.39898,43.404
-0.30612,0.41837,44.34
-0.30612,0.43776,45.215
-0.30612,0.45714,46.033
-0.30612,0.47653,46.797
-0.30612,0.49592,47.511
-0.30612,0.51531,48.178
-0.30612,0.53469,48.801
-0.30612,0.55408,49.383
-0.30612,0.57347,49.928
-0.30612,0.59286,50.436
-0.30612,0.61224,50.911
-0.30612,0.63163,51.355
-0.30612,0.65102,51.77
-0.30612,0.67041,52.158
-0.30612,0.6898,52.52
-0.30612,0.70918,52.858
-0.30612,0.72857,53.174
-0.30612,0.74796,53.47
-0.30612,0.76735,53.746
-0.30612,0.78673,54.004
-0.30612,0.80612,54.245
-0.30612,0.82551,54.47
-0.30612,0.8449,54.681
-0.30612,0.86429,54.877
-0.30612,0.88367,55.061
-0.30612,0.90306,55.233
-0.30612,0.92245,55.393
-0.30612,0.94184,55.543
-0.30612,0.96122,55.683
-0.30612,0.98061,55.814
-0.30612,1,55.936
-0.26531,0.05,9.4516
-0.26531,0.069388,12.694
-0.26531,0.088776,15.724
-0.26531,0.10816,18.554
