X,Z,Y
21.633,0.45306,8.0813
21.633,0.46327,8.1063
21.633,0.47347,8.1307
21.633,0.48367,8.1546
21.633,0.49388,8.1779
21.633,0.50408,8.2008
21.633,0.51429,8.2233
21.633,0.52449,8.2453
21.633,0.53469,8.2669
21.633,0.5449,8.288
21.633,0.5551,8.3088
21.633,0.56531,8.3292
21.633,0.57551,8.3493
21.633,0.58571,8.3689
21.633,0.59592,8.3883
21.633,0.60612,8.4073
21.633,0.61633,8.426
21.633,0.62653,8.4444
21.633,0.63673,8.4625
21.633,0.64694,8.4803
21.633,0.65714,8.4978
21.633,0.66735,8.5151
21.633,0.67755,8.5321
21.633,0.68776,8.5488
21.633,0.69796,8.5653
21.633,0.70816,8.5816
21.633,0.71837,8.5976
21.633,0.72857,8.6134
21.633,0.73878,8.629
21.633,0.74898,8.6443
21.633,0.75918,8.6595
21.633,0.76939,8.6744
21.633,0.77959,8.6892
21.633,0.7898,8.7038
21.633,0.8,8.7181
22.143,0.3,7.6765
22.143,0.3102,7.7139
22.143,0.32041,7.7502
22.143,0.33061,7.7853
22.143,0.34082,7.8193
22.143,0.35102,7.8524
22.143,0.36122,7.8845
22.143,0.37143,7.9157
22.143,0.38163,7.946
22.143,0.39184,7.9756
22.143,0.40204,8.0044
22.143,0.41224,8.0324
22.143,0.42245,8.0598
22.143,0.43265,8.0866
22.143,0.44286,8.1127
22.143,0.45306,8.1382
22.143,0.46327,8.1631
22.143,0.47347,8.1875
22.143,0.48367,8.2114
22.143,0.49388,8.2348
22.143,0.50408,8.2577
22.143,0.51429,8.2801
22.143,0.52449,8.3021
22.143,0.53469,8.3237
22.143,0.5449,8.3449
22.143,0.5551,8.3657
22.143,0.56531,8.3861
22.143,0.57551,8.4061
22.143,0.58571,8.4258
22.143,0.59592,8.4451
22.143,0.60612,8.4642
22.143,0.61633,8.4829
22.143,0.62653,8.5012
22.143,0.63673,8.5193
22.143,0.64694,8.5372
22.143,0.65714,8.5547
22.143,0.66735,8.5719
22.143,0.67755,8.5889
22.143,0.68776,8.6057
22.143,0.69796,8.6222
22.143,0.70816,8.6384
22.143,0.71837,8.6544
22.143,0.72857,8.6702
22.143,0.73878,8.6858
22.143,0.74898,8.7012
22.143,0.75918,8.7163
22.143,0.76939,8.7313
22.143,0.77959,8.7461
22.143,0.7898,8.7606
22.143,0.8,8.775
22.653,0.3,7.732
22.653,0.3102,7.7695
22.653,0.32041,7.8057
22.653,0.33061,7.8408
22.653,0.34082,7.8749
22.653,0.35102,7.9079
22.653,0.36122,7.94
22.653,0.37143,7.9712
22.653,0.38163,8.0016
22.653,0.39184,8.0311
22.653,0.40204,8.0599
22.653,0.41224,8.088
22.653,0.42245,8.1154
22.653,0.43265,8.1421
22.653,0.44286,8.1682
22.653,0.45306,8.1937
22.653,0.46327,8.2187
22.653,0.47347,8.2431
22.653,0.48367,8.267
22.653,0.49388,8.2904
22.653,0.50408,8.3133
22.653,0.51429,8.3357
22.653,0.52449,8.3577
22.653,0.53469,8.3793
22.653,0.5449,8.4005
22.653,0.5551,8.4212
22.653,0.56531,8.4416
22.653,0.57551,8.4617
22.653,0.58571,8.4814
22.653,0.59592,8.5007
22.653,0.60612,8.5197
22.653,0.61633,8.5384
22.653,0.62653,8.5568
22.653,0.63673,8.5749
22.653,0.64694,8.5927
22.653,0.65714,8.6102
22.653,0.66735,8.6275
22.653,0.67755,8.6445
22.653,0.68776,8.6612
22.653,0.69796,8.6777
22.653,0.70816,8.694
22.653,0.71837,8.71
22.653,0.72857,8.7258
22.653,0.73878,8.7414
22.653,0.74898,8.7567
22.653,0.75918,8.7719
22.653,0.76939,8.7869
22.653,0.77959,8.8016
22.653,0.7898,8.8162
22.653,0.8,8.8306
23.163,0.3,7.7863
23.163,0.3102,7.8238
23.163,0.32041,7.8601
23.163,0.33061,7.8952
23.163,0.34082,7.9292
23.163,0.35102,7.9623
23.163,0.36122,7.9944
23.163,0.37143,8.0256
23.163,0.38163,8.0559
23.163,0.39184,8.0855
23.163,0.40204,8.1143
23.163,0.41224,8.1423
23.163,0.42245,8.1697
23.163,0.43265,8.1964
23.163,0.44286,8.2226
23.163,0.45306,8.2481
23.163,0.46327,8.273
23.163,0.47347,8.2974
23.163,0.48367,8.3213
23.163,0.49388,8.3447
23.163,0.50408,8.3676
23.163,0.51429,8.39
23.163,0.52449,8.412
23.163,0.53469,8.4336
23.163,0.5449,8.4548
23.163,0.5551,8.4756
23.163,0.56531,8.496
23.163,0.57551,8.516
23.163,0.58571,8.5357
23.163,0.59592,8.555
23.163,0.60612,8.574
23.163,0.61633,8.5927
23.163,0.62653,8.6111
23.163,0.63673,8.6292
23.163,0.64694,8.647
23.163,0.65714,8.6646
23.163,0.66735,8.6818
23.163,0.67755,8.6988
23.163,0.68776,8.7156
23.163,0.69796,8.7321
23.163,0.70816,8.7483
23.163,0.71837,8.7643
23.163,0.72857,8.7801
23.163,0.73878,8.7957
23.163,0.74898,8.8111
23.163,0.75918,8.8262
23.163,0.76939,8.8412
23.163,0.77959,8.8559
23.163,0.7898,8.8705
23.163,0.8,8.8849
23.673,0.3,7.8395
23.673,0.3102,7.877
23.673,0.32041,7.9132
23.673,0.33061,7.9483
23.673,0.34082,7.9824
23.673,0.35102,8.0154
23.673,0.36122,8.0475
23.673,0.37143,8.0787
23.673,0.38163,8.109
23.673,0.39184,8.1386
23.673,0.40204,8.1674
23.673,0.41224,8.1955
23.673,0.42245,8.2229
23.673,0.43265,8.2496
23.673,0.44286,8.2757
23.673,0.45306,8.3012
23.673,0.46327,8.3261
23.673,0.47347,8.3506
23.673,0.48367,8.3744
23.673,0.49388,8.3978
23.673,0.50408,8.4207
23.673,0.51429,8.4432
23.673,0.52449,8.4652
23.673,0.53469,8.4868
23.673,0.5449,8.5079
23.673,0.5551,8.5287
23.673,0.56531,8.5491
23.673,0.57551,8.5691
23.673,0.58571,8.5888
23.673,0.59592,8.6082
23.673,0.60612,8.6272
23.673,0.61633,8.6459
23.673,0.62653,8.6643
23.673,0.63673,8.6824
23.673,0.64694,8.7002
23.673,0.65714,8.7177
23.673,0.66735,8.735
23.673,0.67755,8.752
23.673,0.68776,8.7687
23.673,0.69796,8.7852
23.673,0.70816,8.8014
23.673,0.71837,8.8175
23.673,0.72857,8.8333
23.673,0.73878,8.8488
23.673,0.74898,8.8642
23.673,0.75918,8.8794
23.673,0.76939,8.8943
23.673,0.77959,8.9091
23.673,0.7898,8.9236
23.673,0.8,8.938
24.184,0.3,7.8915
24.184,0.3102,7.929
24.184,0.32041,7.9652
24.184,0.33061,8.0003
24.184,0.34082,8.0344
24.184,0.35102,8.0674
24.184,0.36122,8.0995
24.184,0.37143,8.1307
24.184,0.38163,8.1611
24.184,0.39184,8.1906
24.184,0.40204,8.2194
24.184,0.41224,8.2475
24.184,0.42245,8.2749
24.184,0.43265,8.3016
24.184,0.44286,8.3277
24.184,0.45306,8.3532
24.184,0.46327,8.3782
24.184,0.47347,8.4026
24.184,0.48367,8.4264
24.184,0.49388,8.4498
